Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,is_business,journey_date,dep_time_obj,arr_time_obj,business_economy,duration_minutes,weekday_weekend,same_day_arrival,overnight_flight,popularity_of_airline,has_meal,has_inflight_entertainment,origin_code,destination_code,distance,is_diwali,is_eid_fitr,is_eid_adha,is_christmas_newyear,is_holi,is_ganesh_chaturthi,is_dussehra,is_republic_day,is_independence_day,is_holiday_period,month,day_of_month,week_of_year,quarter,season,is_spring,is_summer,is_monsoon,is_winter,departure_time_of_day,arrival_time_of_day,is_morning_departure,is_evening_departure,num_stops,is_direct_flight,route_key,route_popularity,is_metro_route,days_until_month_end,is_month_start,is_month_end,average_speed,duration_per_km,is_long_haul,is_short_haul
Air India,3/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,07:10,07:40 04 Jun,24h 30m,2 stops,No info,12698,0,2019-06-03,07:10:00,07:40:00,0,1470,0,0,0,1694,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,3,23,2,1,0,1,0,0,1,1,1,0,2,0,Delhi_Cochin,4345,0,27,1,0,83.58228328040835,0.7178554789979514,1,0
Air Asia,9/06/2019,Delhi,Cochin,DEL → BLR → COK,20:45,07:10 10 Jun,10h 25m,1 stop,No info,10794,0,2019-06-09,20:45:00,07:10:00,0,625,1,0,0,319,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,0,0,3,1,0,1,1,0,Delhi_Cochin,4345,0,21,1,0,196.58553027552043,0.30521066283926507,1,0
IndiGo,9/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,21:00,9h 35m,1 stop,No info,6416,0,2019-06-09,11:25:00,21:00:00,0,575,1,1,0,2043,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,21,1,0,213.6799242125222,0.2807938098121239,1,0
SpiceJet,9/03/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 10 Mar,2h 20m,non-stop,No info,4622,0,2019-03-09,22:20:00,00:40:00,0,140,1,0,1,815,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,3,9,10,1,1,1,0,0,0,3,0,0,1,0,1,Kolkata_Banglore,2860,1,22,1,0,662.7588386346001,0.09053066741985752,1,0
IndiGo,27/05/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,3943,0,2019-05-27,13:00:00,15:50:00,0,170,0,1,0,2043,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,0,1,0,0,2,2,0,0,0,1,Banglore_Delhi,1265,1,4,0,1,603.0536771836476,0.0994936309487559,1,0
Air Asia,6/06/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,non-stop,No info,4508,0,2019-06-06,19:55:00,22:25:00,0,150,0,1,0,319,0,0,CCU,BLR,1546.4372901474003,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,1,0,0,3,3,0,1,0,1,Kolkata_Banglore,2860,1,24,1,0,618.5749160589601,0.09699714366413306,1,0
Vistara,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,22:40,15h 30m,1 stop,No info,8452,0,2019-06-12,07:10:00,22:40:00,0,930,0,1,0,481,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,1,3,1,0,1,0,Kolkata_Banglore,2860,1,18,0,0,99.77014775144518,0.601382290717625,1,0
Air India,12/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,08:55 13 May,16h 10m,2 stops,No info,13437,0,2019-05-12,16:45:00,08:55:00,0,970,1,0,0,1694,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,12,19,2,1,0,1,0,0,2,1,0,0,2,0,Kolkata_Banglore,2860,1,19,0,0,95.65591485447837,0.6272481956947271,1,0
Vistara,18/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,11982,0,2019-05-18,17:45:00,20:05:00,0,140,1,1,0,481,0,0,MAA,CCU,1385.198425287915,0,0,0,0,0,0,0,0,0,0,5,18,20,2,1,0,1,0,0,2,3,0,0,0,1,Chennai_Kolkata,381,1,13,0,0,593.656467980535,0.10106855266667002,1,0
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00 25 May,17h 5m,1 stop,In-flight meal not included,10844,0,2019-05-24,18:55:00,12:00:00,0,1025,0,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,0,1,0,0,3,2,0,1,1,0,Kolkata_Banglore,2860,1,7,0,1,90.52315844765269,0.6628138150382425,1,0
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,No info,14714,0,2019-06-27,14:00:00,19:00:00,0,300,0,1,0,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,0,0,2,3,0,0,1,0,Delhi_Cochin,4345,0,3,0,1,409.5531880740009,0.14650111816284722,1,0
IndiGo,27/06/2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14h 20m,1 stop,No info,6093,0,2019-06-27,06:40:00,21:00:00,0,860,0,1,0,2043,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,3,0,1,142.86739118860496,0.41996987206682873,1,0
IndiGo,6/04/2019,Delhi,Cochin,DEL → BOM → COK,04:55,13:20,8h 25m,1 stop,No info,5307,0,2019-04-06,04:55:00,13:20:00,0,505,1,1,0,2043,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,4,6,14,2,1,1,0,0,0,0,2,0,0,1,0,Delhi_Cochin,4345,0,24,1,0,243.29892360831738,0.24661021557412616,1,0
GoAir,15/05/2019,Delhi,Cochin,DEL → BOM → COK,14:25,19:35,5h 10m,1 stop,No info,10188,0,2019-05-15,14:25:00,19:35:00,0,310,0,1,0,194,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,0,1,0,0,2,3,0,0,1,0,Delhi_Cochin,4345,0,16,0,0,396.3417949103234,0.15138448876827548,1,0
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 07 Jun,12h 15m,1 stop,No info,14571,0,2019-06-06,20:00:00,08:15:00,0,735,0,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,1,0,0,3,1,0,1,1,0,Kolkata_Banglore,2860,1,24,1,0,126.23977878754287,0.47528600395425197,1,0
Jet Airways,27/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,04:25 28 Mar,9h 15m,2 stops,No info,10976,0,2019-03-27,19:10:00,04:25:00,0,555,0,0,1,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,0,0,0,3,0,0,1,2,0,Delhi_Cochin,4345,0,4,0,1,221.38010166162212,0.27102706860126735,1,0
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,In-flight meal not included,10844,0,2019-05-24,06:30:00,16:20:00,0,590,0,1,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,0,1,0,0,1,2,1,0,1,0,Kolkata_Banglore,2860,1,7,0,1,157.26480916753223,0.3815220984122567,1,0
IndiGo,9/04/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4488,0,2019-04-09,20:20:00,22:55:00,0,155,0,1,0,2043,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,9,15,2,1,1,0,0,0,3,3,0,1,0,1,Kolkata_Banglore,2860,1,21,1,0,598.6208865086711,0.10023038178627082,1,0
Air India,24/05/2019,Delhi,Cochin,DEL → BOM → COK,23:00,19:15 25 May,20h 15m,1 stop,No info,8582,0,2019-05-24,23:00:00,19:15:00,0,1215,0,0,1,1694,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,0,1,0,0,3,3,0,1,1,0,Delhi_Cochin,4345,0,7,0,1,101.1242439688891,0.5933295285595312,1,0
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,12:35 25 Jun,16h 50m,1 stop,In-flight meal not included,10262,0,2019-06-24,19:45:00,12:35:00,0,1010,0,0,0,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,24,26,2,1,0,1,0,0,3,2,0,1,1,0,Delhi_Cochin,4345,0,6,0,1,121.64946180415869,0.4932204311482523,1,0
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10:45 07 May,17h 45m,1 stop,No info,8662,0,2019-05-06,17:00:00,10:45:00,0,1065,0,0,0,481,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,6,19,2,1,0,1,0,0,2,1,0,0,1,0,Kolkata_Banglore,2860,1,25,1,0,87.12322761393804,0.6886797200153447,1,0
Jet Airways,27/03/2019,Mumbai,Hyderabad,BOM → HYD,15:50,17:20,1h 30m,non-stop,In-flight meal not included,2071,0,2019-03-27,15:50:00,17:20:00,0,90,0,1,0,3706,0,0,BOM,HYD,622.9702752863185,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,0,0,0,2,2,0,0,0,1,Mumbai_Hyderabad,697,1,4,0,1,415.31351685754566,0.14446917223881317,0,0
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:55,15:15 13 Mar,16h 20m,1 stop,In-flight meal not included,11087,0,2019-03-12,22:55:00,15:15:00,0,980,0,0,1,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,12,11,1,1,1,0,0,0,3,2,0,1,1,0,Banglore_New Delhi,914,0,19,0,0,104.61135216451028,0.5735515195869458,1,0
Air India,18/04/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,5228,0,2019-04-18,21:05:00,23:55:00,0,170,0,1,1,1694,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,4,18,16,2,1,1,0,0,0,3,3,0,1,0,1,Banglore_Delhi,1265,1,12,0,0,603.0536771836476,0.0994936309487559,1,0
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,12996,0,2019-04-01,06:30:00,16:20:00,0,590,0,1,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,1,14,2,1,1,0,0,0,1,2,1,0,1,0,Kolkata_Banglore,2860,1,29,1,0,157.26480916753223,0.3815220984122567,1,0
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,23:00,15h,1 stop,No info,16736,0,2019-03-06,08:00:00,23:00:00,0,900,0,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,0,0,0,1,3,1,0,1,0,Banglore_New Delhi,914,0,25,1,0,113.91013902357786,0.5267309873757665,1,0
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 02 May,15h 10m,1 stop,No info,13941,0,2019-05-01,18:55:00,10:05:00,0,910,0,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,1,18,2,1,0,1,0,0,3,1,0,1,1,0,Kolkata_Banglore,2860,1,30,1,0,101.96289825147694,0.5884493382290739,1,0
Air India,15/03/2019,Banglore,New Delhi,BLR → GAU → DEL,13:50,22:10,8h 20m,1 stop,No info,9166,0,2019-03-15,13:50:00,22:10:00,0,500,0,1,0,1694,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,15,11,1,1,1,0,0,0,2,3,0,0,1,0,Banglore_New Delhi,914,0,16,0,0,205.03825024244014,0.2926283263198703,1,0
Air India,3/03/2019,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 04 Mar,25h 35m,1 stop,No info,12677,0,2019-03-03,05:15:00,06:50:00,0,1535,1,0,1,1694,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,3,9,1,1,1,0,0,0,0,1,0,0,1,0,Delhi_Cochin,4345,0,28,1,0,80.04296835322494,0.7495973879332349,1,0
Air India,24/03/2019,Chennai,Kolkata,MAA → CCU,11:40,13:55,2h 15m,non-stop,No info,4405,0,2019-03-24,11:40:00,13:55:00,0,135,1,1,0,1694,0,0,MAA,CCU,1385.198425287915,0,0,0,0,1,0,0,0,0,1,3,24,12,1,1,1,0,0,0,1,2,1,0,0,1,Chennai_Kolkata,381,1,7,0,1,615.6437445724066,0.09745896150000323,1,0
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,23:35,14h,1 stop,No info,12121,0,2019-05-06,09:35:00,23:35:00,0,840,0,1,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,6,19,2,1,0,1,0,0,1,3,1,0,1,0,Kolkata_Banglore,2860,1,25,1,0,110.45980643910002,0.5431840045191451,1,0
Air India,6/06/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,6121,0,2019-06-06,21:05:00,23:55:00,0,170,0,1,1,1694,0,0,BLR,DEL,1708.6520853536679,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,1,0,0,3,3,0,1,0,1,Banglore_Delhi,1265,1,24,1,0,603.0536771836476,0.0994936309487559,1,0
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,09:20 19 May,24h 55m,1 stop,No info,14388,0,2019-05-18,08:25:00,09:20:00,0,1495,1,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,18,20,2,1,0,1,0,0,1,1,1,0,1,0,Kolkata_Banglore,2860,1,13,0,0,62.06437284872509,0.9667381985191927,1,0
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10:55 02 Apr,14h 30m,1 stop,No info,11467,0,2019-04-01,20:25:00,10:55:00,0,870,0,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,1,14,2,1,1,0,0,0,3,1,0,1,1,0,Kolkata_Banglore,2860,1,29,1,0,106.65084759637244,0.5625834332519717,1,0
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,10:25 13 Mar,13h,1 stop,No info,13817,0,2019-03-12,21:25:00,10:25:00,0,780,0,0,1,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,12,11,1,1,1,0,0,0,3,1,0,1,1,0,Banglore_New Delhi,914,0,19,0,0,131.43477579643599,0.45650018905899764,1,0
Air India,6/05/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,3100,0,2019-05-06,19:30:00,20:45:00,0,75,0,1,0,1694,0,0,BOM,HYD,622.9702752863185,0,0,0,0,0,0,0,0,0,0,5,6,19,2,1,0,1,0,0,3,3,0,1,0,1,Mumbai_Hyderabad,697,1,25,1,0,498.37622022905475,0.12039097686567764,0,0
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,8266,0,2019-05-21,11:40:00,19:15:00,0,455,0,1,0,1209,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,0,1,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,10,0,1,270.0350690597808,0.22219336254698496,1,0
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,19:45,23:25 25 Mar,27h 40m,1 stop,No info,13759,0,2019-03-24,19:45:00,23:25:00,0,1660,1,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,1,0,0,0,0,1,3,24,12,1,1,1,0,0,0,3,3,0,1,1,0,Kolkata_Banglore,2860,1,7,0,1,55.89532374026748,1.0734350565497393,1,0
IndiGo,9/06/2019,Banglore,Delhi,BLR → DEL,00:25,03:15,2h 50m,non-stop,No info,3943,0,2019-06-09,00:25:00,03:15:00,0,170,1,1,1,2043,0,0,BLR,DEL,1708.6520853536679,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,0,0,0,0,0,0,0,1,Banglore_Delhi,1265,1,21,1,0,603.0536771836476,0.0994936309487559,1,0
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,18:15,01:35 28 Mar,7h 20m,1 stop,No info,12327,0,2019-03-27,18:15:00,01:35:00,0,440,0,0,1,1209,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,0,0,0,3,0,0,1,1,0,Delhi_Cochin,4345,0,4,0,1,279.24081005045514,0.2148683066388426,1,0
IndiGo,12/06/2019,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1h 30m,non-stop,No info,4049,0,2019-06-12,06:25:00,07:55:00,0,90,0,1,0,2043,0,0,BOM,HYD,622.9702752863185,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,1,1,1,0,0,1,Mumbai_Hyderabad,697,1,18,0,0,415.31351685754566,0.14446917223881317,0,0
SpiceJet,1/06/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 02 Jun,2h 55m,non-stop,No check-in baggage included,3573,0,2019-06-01,21:10:00,00:05:00,0,175,1,0,1,815,0,0,BLR,DEL,1708.6520853536679,0,1,0,0,0,0,0,0,0,1,6,1,22,2,1,0,1,0,0,3,0,0,1,0,1,Banglore_Delhi,1265,1,29,1,0,585.8235721212576,0.10241991421195461,1,0
Air Asia,15/05/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,non-stop,No info,4409,0,2019-05-15,19:55:00,22:25:00,0,150,0,1,0,319,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,0,1,0,0,3,3,0,1,0,1,Kolkata_Banglore,2860,1,16,0,0,618.5749160589601,0.09699714366413306,1,0
Air India,27/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,09:25 28 Mar,26h 20m,2 stops,No info,6565,0,2019-03-27,07:05:00,09:25:00,0,1580,0,0,0,1694,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,0,0,0,1,1,1,0,2,0,Delhi_Cochin,4345,0,4,0,1,77.76326355835461,0.771572555657662,1,0
IndiGo,15/04/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 16 Apr,2h 40m,non-stop,No info,4174,0,2019-04-15,21:25:00,00:05:00,0,160,0,0,1,2043,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,15,16,2,1,1,0,0,0,3,0,0,1,0,1,Kolkata_Banglore,2860,1,15,0,0,579.913983805275,0.10346361990840859,1,0
Jet Airways,24/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,4030,0,2019-05-24,07:10:00,10:10:00,0,180,0,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,0,1,0,0,1,1,1,0,0,1,Banglore_Delhi,1265,1,7,0,1,569.5506951178893,0.10534619747515331,1,0
Air Asia,21/03/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4082,0,2019-03-21,10:20:00,12:55:00,0,155,0,1,0,319,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,0,0,0,1,2,1,0,0,1,Kolkata_Banglore,2860,1,10,0,1,598.6208865086711,0.10023038178627082,1,0
Air India,24/05/2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,09:10,11:05 25 May,25h 55m,2 stops,No info,6117,0,2019-05-24,09:10:00,11:05:00,0,1555,0,0,0,1694,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,0,1,0,0,1,1,1,0,2,0,Kolkata_Banglore,2860,1,7,0,1,59.66960605070354,1.005537055984846,1,0
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BDQ → DEL,05:50,12:20,6h 30m,1 stop,In-flight meal not included,6163,0,2019-03-21,05:50:00,12:20:00,0,390,0,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,0,0,0,0,2,0,0,1,0,Banglore_New Delhi,914,0,10,0,1,262.86955159287197,0.22825009452949882,1,0
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,04:25 28 Mar,12h 25m,1 stop,In-flight meal not included,6540,0,2019-03-27,16:00:00,04:25:00,0,745,0,0,1,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,0,0,0,2,0,0,0,1,0,Delhi_Cochin,4345,0,4,0,1,164.9207468754366,0.3638111101044039,1,0
SpiceJet,12/05/2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:20,5h 15m,1 stop,No info,4649,0,2019-05-12,15:05:00,20:20:00,0,315,1,1,0,815,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,12,19,2,1,0,1,0,0,2,3,0,0,1,0,Kolkata_Banglore,2860,1,19,0,0,294.55948383760006,0.2036940016946794,1,0
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,21:50,19:00 10 Jun,21h 10m,1 stop,In-flight meal not included,10262,0,2019-06-09,21:50:00,19:00:00,0,1270,1,0,1,3706,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,0,0,3,3,0,1,1,0,Delhi_Cochin,4345,0,21,1,0,96.74484757653563,0.6201880668893865,1,0
Vistara,6/04/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,5613,0,2019-04-06,19:30:00,22:15:00,0,165,1,1,0,481,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,4,6,14,2,1,1,0,0,0,3,3,0,1,0,1,Banglore_Delhi,1265,1,24,1,0,621.3280310376974,0.09656734768555719,1,0
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,08:30,11:30,3h,non-stop,No info,6144,0,2019-03-24,08:30:00,11:30:00,0,180,1,1,0,2043,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,24,12,1,1,1,0,0,0,1,1,1,0,0,1,Banglore_New Delhi,914,0,7,0,1,569.5506951178893,0.10534619747515331,1,0
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,22:05 13 May,29h 5m,1 stop,No info,13067,0,2019-05-12,17:00:00,22:05:00,0,1745,1,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,12,19,2,1,0,1,0,0,2,3,0,0,1,0,Kolkata_Banglore,2860,1,19,0,0,53.172628887589696,1.1284001046260812,1,0
Vistara,03/03/2019,Banglore,New Delhi,BLR → DEL,21:10,00:05 07 Mar,2h 55m,non-stop,No info,7608,0,2019-03-03,21:10:00,00:05:00,0,175,1,0,1,481,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,3,9,1,1,1,0,0,0,3,0,0,1,0,1,Banglore_New Delhi,914,0,28,1,0,585.8235721212576,0.10241991421195461,1,0
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:30 10 Jun,15h 30m,1 stop,No info,7198,0,2019-06-09,10:00:00,01:30:00,0,930,1,0,1,1209,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,0,0,1,0,1,0,1,0,Delhi_Cochin,4345,0,21,1,0,132.11393163677448,0.4541534663048264,1,0
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,No info,13941,0,2019-05-15,16:30:00,23:35:00,0,425,0,1,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,0,1,0,0,2,3,0,0,1,0,Kolkata_Banglore,2860,1,16,0,0,218.32055860904475,0.2748252403817103,1,0
Jet Airways,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 10 Jun,18h 45m,2 stops,In-flight meal not included,10368,0,2019-06-09,09:40:00,04:25:00,0,1125,1,0,1,3706,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,0,0,1,0,1,0,2,0,Delhi_Cochin,4345,0,21,1,0,109.21418348640023,0.5493791931106771,1,0
SpiceJet,27/06/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543,0,2019-06-27,08:20:00,10:35:00,0,135,0,1,0,815,0,0,MAA,CCU,1385.198425287915,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,0,0,1,1,1,0,0,1,Chennai_Kolkata,381,1,3,0,1,615.6437445724066,0.09745896150000323,1,0
IndiGo,27/03/2019,Kolkata,Banglore,CCU → BLR,20:25,23:05,2h 40m,non-stop,No info,4462,0,2019-03-27,20:25:00,23:05:00,0,160,0,1,0,2043,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,0,0,0,3,3,0,1,0,1,Kolkata_Banglore,2860,1,4,0,1,579.913983805275,0.10346361990840859,1,0
Air India,24/03/2019,Kolkata,Banglore,CCU → IXR → BBI → BLR,05:50,13:40,7h 50m,2 stops,No info,8005,0,2019-03-24,05:50:00,13:40:00,0,470,1,1,0,1694,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,1,0,0,0,0,1,3,24,12,1,1,1,0,0,0,0,2,0,0,2,0,Kolkata_Banglore,2860,1,7,0,1,197.41752640179578,0.30392438348095024,1,0
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,22:35 02 Apr,27h 40m,1 stop,In-flight meal not included,7064,0,2019-04-01,18:55:00,22:35:00,0,1660,0,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,1,14,2,1,1,0,0,0,3,3,0,1,1,0,Kolkata_Banglore,2860,1,29,1,0,55.89532374026748,1.0734350565497393,1,0
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,21:05 02 May,24h 40m,1 stop,No info,12121,0,2019-05-01,20:25:00,21:05:00,0,1480,0,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,1,18,2,1,0,1,0,0,3,3,0,1,1,0,Kolkata_Banglore,2860,1,30,1,0,62.69340365462434,0.9570384841527795,1,0
