Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,journey_date,dep_time_obj,arr_time_obj,business_economy,duration_minutes,weekday_weekend,same_day_arrival,overnight_flight,popularity_of_airline,has_meal,has_inflight_entertainment,origin_code,destination_code,distance,is_diwali,is_eid_fitr,is_eid_adha,is_christmas_newyear,is_holi,is_ganesh_chaturthi,is_dussehra,is_republic_day,is_independence_day,is_holiday_period,month,day_of_month,week_of_year,quarter,season,is_peak_season,departure_time_of_day,arrival_time_of_day,is_morning_departure,is_evening_departure,num_stops,is_direct_flight,route_key,route_popularity,is_metro_route,days_until_month_end,is_month_start,is_month_end,average_speed,duration_per_km,is_long_haul,is_short_haul
GoAir,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,23:30,07:45 10 May,8h 15m,1 stop,No info,6095,2019-05-09,23:30:00,07:45:00,0,495,0,0,1,194,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,3,1,0,1,1,0,Kolkata_Banglore,2871,1,22,1,0,187.44694426029093,0.3200905740916391,1,0
Air India,27/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9h 15m,1 stop,No info,12029,2019-05-27,10:00:00,19:15:00,0,555,0,1,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,1,3,1,0,1,0,Delhi_Cochin,4537,0,4,0,1,221.3926604820158,0.2710116941969444,1,0
Air India,6/04/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,11:05 07 Apr,16h 5m,1 stop,No info,4437,2019-04-06,19:00:00,11:05:00,0,965,1,0,0,1752,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,6,14,2,1,1,3,1,0,1,1,0,Kolkata_Banglore,2871,1,24,1,0,96.15154135631504,0.6240149575725893,1,0
IndiGo,27/06/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,3419,2019-06-27,01:30:00,04:15:00,0,165,0,1,1,2053,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,0,0,0,0,0,1,Banglore_Delhi,1265,1,3,0,1,621.3280310376974,0.09656734768555719,1,0
IndiGo,1/04/2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,3943,2019-04-01,10:10:00,13:00:00,0,170,0,1,0,2053,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,4,1,14,2,1,1,1,2,1,0,0,1,Banglore_Delhi,1265,1,29,1,0,603.0536771836476,0.0994936309487559,1,0
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,14:00,01:35 22 Mar,11h 35m,1 stop,No info,13542,2019-03-21,14:00:00,01:35:00,0,695,0,0,1,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,2,0,0,0,1,0,Delhi_Cochin,4537,0,10,0,1,176.79557779499103,0.33937500444482227,1,0
Air India,27/06/2019,Delhi,Cochin,DEL → BLR → COK,17:40,23:00,5h 20m,1 stop,No info,7174,2019-06-27,17:40:00,23:00:00,0,320,0,1,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,2,3,0,0,1,0,Delhi_Cochin,4537,0,3,0,1,383.9778955234961,0.15625899485229228,1,0
IndiGo,9/03/2019,Mumbai,Hyderabad,BOM → HYD,09:10,10:35,1h 25m,non-stop,No info,7417,2019-03-09,09:10:00,10:35:00,0,85,1,1,0,2053,0,0,BOM,HYD,622.9702752863186,0,0,0,0,0,0,0,0,0,0,3,9,10,1,1,1,1,1,1,0,0,1,Mumbai_Hyderabad,697,1,22,1,0,439.743723731519,0.13644310711443464,0,0
Jet Airways,9/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,04:25 10 May,15h,2 stops,No info,16704,2019-05-09,13:25:00,04:25:00,0,900,0,0,1,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,2,0,0,0,2,0,Delhi_Cochin,4537,0,22,1,0,136.52547396390975,0.439478423022072,1,0
Air India,18/03/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4435,2019-03-18,20:45:00,23:20:00,0,155,0,1,0,1752,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,1,0,0,0,0,1,3,18,12,1,1,1,3,3,0,1,0,1,Kolkata_Banglore,2871,1,13,0,0,598.6208865086711,0.10023038178627082,1,0
Air India,21/05/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,09:25,05:35 22 May,20h 10m,2 stops,No info,11432,2019-05-21,09:25:00,05:35:00,0,1210,0,0,1,1752,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,1,0,1,0,2,0,Kolkata_Banglore,2871,1,10,0,1,76.68284083375538,0.7824436255573399,1,0
Air Asia,21/06/2019,Banglore,Delhi,BLR → DEL,23:55,02:45 22 Jun,2h 50m,non-stop,No info,3383,2019-06-21,23:55:00,02:45:00,0,170,0,0,1,319,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,6,21,25,2,1,0,3,0,0,1,0,1,Banglore_Delhi,1265,1,9,0,1,603.0536771836476,0.0994936309487559,1,0
IndiGo,21/04/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804,2019-04-21,04:40:00,07:15:00,0,155,1,1,0,2053,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,21,16,2,1,1,0,1,0,0,0,1,Kolkata_Banglore,2871,1,9,0,1,598.6208865086711,0.10023038178627082,1,0
Air Asia,27/05/2019,Banglore,Delhi,BLR → DEL,04:55,07:45,2h 50m,non-stop,No info,3383,2019-05-27,04:55:00,07:45:00,0,170,0,1,0,319,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,0,1,0,0,0,1,Banglore_Delhi,1265,1,4,0,1,603.0536771836476,0.0994936309487559,1,0
IndiGo,24/05/2019,Kolkata,Banglore,CCU → GAU → BLR,15:10,20:30,5h 20m,1 stop,No info,6991,2019-05-24,15:10:00,20:30:00,0,320,0,1,0,2053,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,1,2,3,0,0,1,0,Kolkata_Banglore,2871,1,7,0,1,289.9569919026375,0.20692723981681718,1,0
Air India,9/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,19:15 10 May,38h 15m,2 stops,No info,10441,2019-05-09,05:00:00,19:15:00,0,2295,0,0,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,0,3,0,0,2,0,Delhi_Cochin,4537,0,22,1,0,53.5394015544744,1.1206699787062837,1,0
IndiGo,21/03/2019,Delhi,Cochin,DEL → HYD → COK,07:35,12:00,4h 25m,1 stop,No info,5073,2019-03-21,07:35:00,12:00:00,0,265,0,1,0,2053,0,0,DEL,COK,2047.882109458646,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,1,2,1,0,1,0,Delhi_Cochin,4537,0,10,0,1,463.67142100950474,0.12940198011205453,1,0
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,10:20,01:35 22 Mar,15h 15m,1 stop,No info,7695,2019-03-21,10:20:00,01:35:00,0,915,0,0,1,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,1,0,1,0,1,0,Delhi_Cochin,4537,0,10,0,1,134.28735143991122,0.4468030634057732,1,0
Air India,24/05/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 25 May,12h 45m,1 stop,No info,7480,2019-05-24,20:40:00,09:25:00,0,765,0,0,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,1,3,1,0,1,1,0,Delhi_Cochin,4537,0,7,0,1,160.6182046634232,0.3735566595687612,1,0
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,12:35 10 Jun,25h 5m,1 stop,In-flight meal not included,10262,2019-06-09,11:30:00,12:35:00,0,1505,1,0,0,3849,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,2,1,0,1,0,Delhi_Cochin,4537,0,21,1,0,81.64314057642443,0.7349055851646871,1,0
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:55,11:25 13 Mar,12h 30m,1 stop,No info,13817,2019-03-12,22:55:00,11:25:00,0,750,0,0,1,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,12,11,1,1,1,3,1,0,1,1,0,Banglore_New Delhi,932,0,19,0,0,136.6921668282934,0.43894248947980546,1,0
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,No info,13067,2019-05-21,09:35:00,19:10:00,0,575,0,1,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,1,3,1,0,1,0,Kolkata_Banglore,2871,1,10,0,1,161.36736940668524,0.3718223840458434,1,0
SpiceJet,6/06/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,1965,2019-06-06,13:15:00,14:45:00,0,90,0,1,0,818,0,0,BOM,HYD,622.9702752863186,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,2,2,0,0,0,1,Mumbai_Hyderabad,697,1,24,1,0,415.3135168575457,0.14446917223881314,0,0
IndiGo,6/06/2019,Delhi,Cochin,DEL → HYD → COK,06:50,16:10,9h 20m,1 stop,No info,6674,2019-06-06,06:50:00,16:10:00,0,560,0,1,0,2053,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,1,2,1,0,1,0,Delhi_Cochin,4537,0,24,1,0,219.41594029914066,0.27345324099151147,1,0
Air India,12/03/2019,Mumbai,Hyderabad,BOM → GOI → PNQ → HYD,05:05,16:55,11h 50m,2 stops,No info,16172,2019-03-12,05:05:00,16:55:00,0,710,0,1,0,1752,0,0,BOM,HYD,622.9702752863186,0,0,0,0,0,0,0,0,0,0,3,12,11,1,1,1,0,2,0,0,2,0,Mumbai_Hyderabad,697,1,19,0,0,52.645375376308614,1.139701247661748,1,0
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,In-flight meal not included,7268,2019-06-24,12:50:00,19:15:00,0,385,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,24,26,2,1,0,2,3,0,0,1,0,Delhi_Cochin,4537,0,6,0,1,319.15045861693187,0.18799910318166413,1,0
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,12:15,5h 15m,1 stop,No info,17524,2019-03-15,07:00:00,12:15:00,0,315,0,1,0,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,15,11,1,1,1,1,2,1,0,1,0,Banglore_New Delhi,932,0,16,0,0,325.4575400673653,0.1843558455815183,1,0
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,18:00,01:30 22 May,7h 30m,1 stop,No info,7888,2019-05-21,18:00:00,01:30:00,0,450,0,0,1,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,3,0,0,1,1,0,Delhi_Cochin,4537,0,10,0,1,273.0509479278195,0.219739211511036,1,0
IndiGo,6/06/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,non-stop,No info,2754,2019-06-06,19:05:00,20:35:00,0,90,0,1,0,2053,0,0,BOM,HYD,622.9702752863186,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,3,3,0,1,0,1,Mumbai_Hyderabad,697,1,24,1,0,415.3135168575457,0.14446917223881314,0,0
Air India,03/03/2019,Banglore,New Delhi,BLR → HBX → BOM → AMD → DEL,12:00,23:55,11h 55m,3 stops,No info,10573,2019-03-03,12:00:00,23:55:00,0,715,1,1,0,1752,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,3,9,1,1,1,2,3,0,0,3,0,Banglore_New Delhi,932,0,28,1,0,143.38339177793017,0.4184585066374145,1,0
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:00,7h 20m,1 stop,No info,11789,2019-06-09,11:40:00,19:00:00,0,440,1,1,0,1196,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,21,1,0,279.25665128981535,0.21485611792190187,1,0
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,19:10 07 May,22h 45m,1 stop,No info,13067,2019-05-06,20:25:00,19:10:00,0,1365,0,0,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,6,19,2,1,1,3,3,0,1,1,0,Kolkata_Banglore,2871,1,25,1,0,67.97526550098463,0.8826740073436108,1,0
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,00:40,03:25,2h 45m,non-stop,No info,4238,2019-03-24,00:40:00,03:25:00,0,165,1,1,1,2053,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,24,12,1,1,1,0,0,0,0,0,1,Banglore_New Delhi,932,0,7,0,1,621.3280310376974,0.09656734768555719,1,0
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,9794,2019-05-21,07:30:00,19:00:00,0,690,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,1,3,1,0,1,0,Delhi_Cochin,4537,0,10,0,1,178.07670517031704,0.3369334576502552,1,0
Air India,21/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,09:25 22 Mar,26h 20m,2 stops,No info,7615,2019-03-21,07:05:00,09:25:00,0,1580,0,0,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,1,1,1,0,2,0,Delhi_Cochin,4537,0,10,0,1,77.7676750427334,0.7715287870831931,1,0
Jet Airways,21/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,10:20,04:25 23 Mar,42h 5m,2 stops,No info,11664,2019-03-21,10:20:00,04:25:00,0,2525,0,0,1,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,1,0,1,0,2,0,Delhi_Cochin,4537,0,10,0,1,48.662545175254955,1.2329811312563688,1,0
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,In-flight meal not included,7064,2019-04-01,06:30:00,19:50:00,0,800,0,1,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,1,14,2,1,1,1,3,1,0,1,0,Kolkata_Banglore,2871,1,29,1,0,115.98279676105501,0.517318099542043,1,0
IndiGo,15/04/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3809,2019-04-15,19:20:00,23:45:00,0,265,0,1,0,2053,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,15,16,2,1,1,3,3,0,1,1,0,Kolkata_Banglore,2871,1,15,0,0,350.13674493903403,0.17136162047330172,1,0
SpiceJet,18/06/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841,2019-06-18,17:10:00,19:40:00,0,150,0,1,0,818,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,18,25,2,1,0,2,3,0,0,0,1,Kolkata_Banglore,2871,1,12,0,0,618.5749160589601,0.09699714366413306,1,0
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:40,01:30 28 May,13h 50m,1 stop,No info,6795,2019-05-27,11:40:00,01:30:00,0,830,0,0,1,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,1,0,1,0,1,0,Delhi_Cochin,4537,0,4,0,1,148.03967056327562,0.40529676789813307,1,0
IndiGo,24/04/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:05,4h 50m,1 stop,No info,4565,2019-04-24,15:15:00,20:05:00,0,290,0,1,0,2053,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,24,17,2,1,1,2,3,0,0,1,0,Kolkata_Banglore,2871,1,6,0,1,319.95254278911733,0.18752781108399058,1,0
IndiGo,9/03/2019,Delhi,Cochin,DEL → BOM → COK,18:35,01:35 10 Mar,7h,1 stop,No info,12351,2019-03-09,18:35:00,01:35:00,0,420,1,0,1,2053,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,3,9,10,1,1,1,3,0,0,1,1,0,Delhi_Cochin,4537,0,22,1,0,292.5545870655209,0.2050899307436336,1,0
IndiGo,18/03/2019,Delhi,Cochin,DEL → COK,21:05,00:20 19 Mar,3h 15m,non-stop,No info,5021,2019-03-18,21:05:00,00:20:00,0,195,0,0,1,2053,0,0,DEL,COK,2047.882109458646,0,0,0,0,1,0,0,0,0,1,3,18,12,1,1,1,3,0,0,1,0,1,Delhi_Cochin,4537,0,13,0,0,630.1175721411219,0.0952203249881156,1,0
Air India,21/05/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:05,09:25 22 May,20h 20m,2 stops,No info,10467,2019-05-21,13:05:00,09:25:00,0,1220,0,0,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,2,1,0,0,2,0,Delhi_Cochin,4537,0,10,0,1,100.7155135799334,0.5957374178743643,1,0
Air India,15/04/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,6121,2019-04-15,17:00:00,19:45:00,0,165,0,1,0,1752,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,4,15,16,2,1,1,2,3,0,0,0,1,Banglore_Delhi,1265,1,15,0,0,621.3280310376974,0.09656734768555719,1,0
SpiceJet,15/03/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,6300,2019-03-15,17:45:00,20:05:00,0,140,0,1,0,818,0,0,MAA,CCU,1385.198425287915,0,0,0,0,1,0,0,0,0,1,3,15,11,1,1,1,2,3,0,0,0,1,Chennai_Kolkata,381,1,16,0,0,593.656467980535,0.10106855266667002,1,0
Air Asia,01/03/2019,Banglore,New Delhi,BLR → DEL,05:50,08:40,2h 50m,non-stop,No info,10715,2019-03-01,05:50:00,08:40:00,0,170,0,1,0,319,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,1,9,1,1,1,0,1,0,0,0,1,Banglore_New Delhi,932,0,30,1,0,603.0536771836476,0.0994936309487559,1,0
Air India,24/05/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510,2019-05-24,14:15:00,16:45:00,0,150,0,1,0,1752,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,1,2,2,0,0,0,1,Kolkata_Banglore,2871,1,7,0,1,618.5749160589601,0.09699714366413306,1,0
Jet Airways,3/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,6144,2019-05-03,18:55:00,22:00:00,0,185,0,1,0,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,5,3,18,2,1,1,3,3,0,1,0,1,Banglore_Delhi,1265,1,28,1,0,554.157433087676,0.10827248073835201,1,0
Jet Airways,6/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:45 07 Mar,24h 35m,2 stops,No info,19329,2019-03-06,19:10:00,19:45:00,0,1475,0,0,0,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,3,3,0,1,2,0,Delhi_Cochin,4537,0,25,1,0,83.30367902882628,0.7202563043972847,1,0
Air India,6/03/2019,Mumbai,Hyderabad,BOM → IDR → DEL → HYD,12:45,19:25 07 Mar,30h 40m,2 stops,No info,13253,2019-03-06,12:45:00,19:25:00,0,1840,0,0,0,1752,0,0,BOM,HYD,622.9702752863186,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,2,3,0,0,2,0,Mumbai_Hyderabad,697,1,25,1,0,20.314248107162562,2.953591965771291,1,0
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,No info,13941,2019-05-12,06:30:00,19:50:00,0,800,1,1,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,12,19,2,1,1,1,3,1,0,1,0,Kolkata_Banglore,2871,1,19,0,0,115.98279676105501,0.517318099542043,1,0
IndiGo,1/04/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4488,2019-04-01,20:20:00,22:55:00,0,155,0,1,0,2053,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,1,14,2,1,1,3,3,0,1,0,1,Kolkata_Banglore,2871,1,29,1,0,598.6208865086711,0.10023038178627082,1,0
SpiceJet,3/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841,2019-06-03,06:55:00,09:30:00,0,155,0,1,0,818,0,0,CCU,BLR,1546.4372901474003,0,1,0,0,0,0,0,0,0,1,6,3,23,2,1,0,1,1,1,0,0,1,Kolkata_Banglore,2871,1,27,1,0,598.6208865086711,0.10023038178627082,1,0
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:15,7h 50m,1 stop,No info,7575,2019-05-15,11:25:00,19:15:00,0,470,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,1,1,3,1,0,1,0,Delhi_Cochin,4537,0,16,0,0,261.4317586542952,0.22950539868930428,1,0
Air India,27/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 28 May,26h 35m,2 stops,No info,9968,2019-05-27,16:40:00,19:15:00,0,1595,0,0,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,2,3,0,0,2,0,Delhi_Cochin,4537,0,4,0,1,77.03631759719045,0.7788534274668942,1,0
Jet Airways,9/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,19:00 10 May,29h 35m,2 stops,No info,15129,2019-05-09,13:25:00,19:00:00,0,1775,0,0,0,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,2,3,0,0,2,0,Delhi_Cochin,4537,0,22,1,0,69.2241839817007,0.8667491120713087,1,0
IndiGo,6/05/2019,Kolkata,Banglore,CCU → BBI → BLR,07:10,12:40,5h 30m,1 stop,No info,4864,2019-05-06,07:10:00,12:40:00,0,330,0,1,0,2053,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,6,19,2,1,1,1,2,1,0,1,0,Kolkata_Banglore,2871,1,25,1,0,281.17041639043646,0.21339371606109273,1,0
Air India,3/06/2019,Delhi,Cochin,DEL → MAA → COK,17:20,09:25 04 Jun,16h 5m,1 stop,No info,7480,2019-06-03,17:20:00,09:25:00,0,965,0,0,0,1752,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,3,23,2,1,0,2,1,0,0,1,0,Delhi_Cochin,4537,0,27,1,0,127.329457582921,0.47121853135144387,1,0
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,07:00,18:50,11h 50m,1 stop,No info,15867,2019-03-06,07:00:00,18:50:00,0,710,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,1,3,1,0,1,0,Delhi_Cochin,4537,0,25,1,0,173.06045995425177,0.34669964482852345,1,0
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12h 30m,1 stop,No info,13067,2019-05-21,09:35:00,22:05:00,0,750,0,1,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,1,3,1,0,1,0,Kolkata_Banglore,2871,1,10,0,1,123.71498321179202,0.4849857183206653,1,0
Air India,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,07:55 10 May,15h 5m,1 stop,No info,8366,2019-05-09,16:50:00,07:55:00,0,905,0,0,0,1752,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,2,1,0,0,1,0,Kolkata_Banglore,2871,1,22,1,0,102.5262291810431,0.5852161001069361,1,0
Air India,3/03/2019,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15 04 Mar,30h 20m,2 stops,No info,21571,2019-03-03,12:55:00,19:15:00,0,1820,1,0,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,3,3,9,1,1,1,2,3,0,0,2,0,Delhi_Cochin,4537,0,28,1,0,67.51259701512019,0.8887230332224123,1,0
Air Asia,12/05/2019,Banglore,Delhi,BLR → DEL,04:55,07:45,2h 50m,non-stop,No info,4282,2019-05-12,04:55:00,07:45:00,0,170,1,1,0,319,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,5,12,19,2,1,1,0,1,0,0,0,1,Banglore_Delhi,1265,1,19,0,0,603.0536771836476,0.0994936309487559,1,0
Air India,9/05/2019,Delhi,Cochin,DEL → CCU → BOM → COK,16:55,19:15 10 May,26h 20m,2 stops,No info,13591,2019-05-09,16:55:00,19:15:00,0,1580,0,0,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,2,3,0,0,2,0,Delhi_Cochin,4537,0,22,1,0,77.7676750427334,0.7715287870831931,1,0
Vistara,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,23:25 02 Apr,27h 5m,1 stop,No info,7927,2019-04-01,20:20:00,23:25:00,0,1625,0,0,0,479,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,1,14,2,1,1,3,3,0,1,1,0,Kolkata_Banglore,2871,1,29,1,0,57.09922302082708,1.0508023896947747,1,0
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 04 Jun,28h,1 stop,No info,14714,2019-06-03,15:00:00,19:00:00,0,1680,0,0,0,3849,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,3,23,2,1,0,2,3,0,0,1,0,Delhi_Cochin,4537,0,27,1,0,73.13864676638022,0.8203597229745344,1,0
